"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo
camisa-vendimia-blanco-rc3eu;;;Talle;M;;;;;64,990.00;55,242.00;0.20;3.00;30.00;30.00;13;SIMO13035;;;;;;;;;;;;;
camisa-vendimia-blanco-rc3eu;;;Talle;L;;;;;64,990.00;55,242.00;0.20;3.00;30.00;30.00;14;SIMO13036;;;;;;;;;;;;;
musculosa-malbec-azul-1twvl;"Musculosa Malbec Azul";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, ADELANTO OTOÑO INVIERNO";Talle;S;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;0;SIMO12908;;SI;NO;"<p data-start=""71"" data-end=""154""><strong data-start=""71"" data-end=""154"">MUSCULOSA DE SEDA CON ESCOTE EN V Y PUNTILLA &ndash; FEMENINA, DELICADA Y ELEGANTE ?</strong></p>
<p data-start=""156"" data-end=""258"">? <strong data-start=""158"" data-end=""171"">Material:</strong> Confeccionada en seda suave y liviana, con ca&iacute;da fluida que aporta frescura y confort.</p>
<p data-start=""260"" data-end=""420"">? <strong data-start=""262"" data-end=""273"">Dise&ntilde;o:</strong> Musculosa con escote en V adornado con delicada puntilla que realza el dise&ntilde;o. Posee puntilla en los laterales que le da un toque romantico a la prenda.</p>
<p data-start=""422"" data-end=""513"">? <strong data-start=""424"" data-end=""434"">Calce:</strong> C&oacute;modo y favorecedor, se adapta al cuerpo sin ajustar, estilizando la silueta.</p>
<p data-start=""515"" data-end=""651"">? <strong data-start=""517"" data-end=""528"">Estilo:</strong> Ideal para combinar con prendas sastreras o denim. Perfecta tanto para looks sofisticados como para outfits m&aacute;s relajados.</p>
<p>&nbsp;</p>
<p data-start=""653"" data-end=""744""><strong data-start=""653"" data-end=""666"">Cuidados:</strong><br data-start=""666"" data-end=""669"" />&bull; Lavar a mano o en ciclo delicado.<br data-start=""704"" data-end=""707"" />&bull; No retorcer.<br data-start=""721"" data-end=""724"" />&bull; Secar a la sombra.</p>
<p data-start=""653"" data-end=""744"">&nbsp;</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border-collapse: collapse; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""90"" /><col width=""93"" /><col width=""122"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border: 1px solid #000000; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold;"">MEDIDAS</td>
<td style=""border-width: 1px; border-style: solid; border-color: #000000 #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-width: 1px; border-style: solid; border-color: #000000 #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">45 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">47 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">47 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">48 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
</tr>
</tbody>
</table>
<p><br />Ale en esta prenda usa talle M.</p>
<p>TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</p>";;"Musculosa de seda azul con puntilla y escote en V elegante";"Musculosa de seda azul con escote en V y puntilla. Diseño femenino, cómodo y versátil. ¡Sumala a tus looks y destacá tu estilo!";Simona;SI;;;;
musculosa-malbec-azul-1twvl;;;Talle;M;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;19;SIMO12909;;;;;;;;;;;;;
musculosa-malbec-azul-1twvl;;;Talle;L;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;14;SIMO12910;;;;;;;;;;;;;
musculosa-malbec-crudo-zng8v;"Musculosa Malbec Crudo";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, ADELANTO OTOÑO INVIERNO";Talle;S;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;5;SIMO12905;;SI;NO;"<p data-start=""71"" data-end=""154""><strong data-start=""71"" data-end=""154"">MUSCULOSA DE SEDA CON ESCOTE EN V Y PUNTILLA &ndash; FEMENINA, DELICADA Y ELEGANTE ?</strong></p>
<p data-start=""156"" data-end=""258"">? <strong data-start=""158"" data-end=""171"">Material:</strong> Confeccionada en seda suave y liviana, con ca&iacute;da fluida que aporta frescura y confort.</p>
<p data-start=""260"" data-end=""420"">? <strong data-start=""262"" data-end=""273"">Dise&ntilde;o:</strong> Musculosa con escote en V adornado con delicada puntilla que realza el dise&ntilde;o. Posee puntilla en los laterales que le da un toque romantico a la prenda.</p>
<p data-start=""422"" data-end=""513"">? <strong data-start=""424"" data-end=""434"">Calce:</strong> C&oacute;modo y favorecedor, se adapta al cuerpo sin ajustar, estilizando la silueta.</p>
<p data-start=""515"" data-end=""651"">? <strong data-start=""517"" data-end=""528"">Estilo:</strong> Ideal para combinar con prendas sastreras o denim. Perfecta tanto para looks sofisticados como para outfits m&aacute;s relajados.</p>
<p>&nbsp;</p>
<p data-start=""653"" data-end=""744""><strong data-start=""653"" data-end=""666"">Cuidados:</strong><br data-start=""666"" data-end=""669"" />&bull; Lavar a mano o en ciclo delicado.<br data-start=""704"" data-end=""707"" />&bull; No retorcer.<br data-start=""721"" data-end=""724"" />&bull; Secar a la sombra.</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""90"" /><col width=""93"" /><col width=""122"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">45 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">47 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">47 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">48 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
</tr>
</tbody>
</table>
<p><br />la modelo de la foto usa talle S y Ale usa talle M.</p>
<p>TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</p>";;"Musculosa de seda beige con puntilla y escote en V elegante";"Musculosa de seda beige, escote en V y puntilla. Liviana y fresca, ideal para looks sofisticados o casuales. ¡Sumala a tu guardarropa hoy!";Simona;SI;;;;
musculosa-malbec-crudo-zng8v;;;Talle;M;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;12;SIMO12906;;;;;;;;;;;;;
musculosa-malbec-crudo-zng8v;;;Talle;L;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;8;SIMO12907;;;;;;;;;;;;;
musculosa-malbec-negro-u3uxt;"Musculosa Malbec Negro";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, ADELANTO OTOÑO INVIERNO";Talle;S;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;1;SIMO12902;;SI;NO;"<p data-start=""71"" data-end=""154""><strong data-start=""71"" data-end=""154"">MUSCULOSA DE SEDA CON ESCOTE EN V Y PUNTILLA &ndash; FEMENINA, DELICADA Y ELEGANTE ?</strong></p>
<p data-start=""156"" data-end=""258"">? <strong data-start=""158"" data-end=""171"">Material:</strong> Confeccionada en seda suave y liviana, con ca&iacute;da fluida que aporta frescura y confort.</p>
<p data-start=""260"" data-end=""420"">? <strong data-start=""262"" data-end=""273"">Dise&ntilde;o:</strong> Musculosa con escote en V adornado con delicada puntilla que realza el dise&ntilde;o. Posee puntilla en los laterales que le da un toque romantico a la prenda.</p>
<p data-start=""260"" data-end=""420"">? <strong data-start=""424"" data-end=""434"">Calce:</strong> C&oacute;modo y favorecedor, se adapta al cuerpo sin ajustar, estilizando la silueta.</p>
<p data-start=""515"" data-end=""651"">? <strong data-start=""517"" data-end=""528"">Estilo:</strong> Ideal para combinar con prendas sastreras o denim. Perfecta tanto para looks sofisticados como para outfits m&aacute;s relajados.</p>
<p>&nbsp;</p>
<p data-start=""653"" data-end=""744""><strong data-start=""653"" data-end=""666"">Cuidados:</strong><br data-start=""666"" data-end=""669"" />&bull; Lavar a mano o en ciclo delicado.<br data-start=""704"" data-end=""707"" />&bull; No retorcer.<br data-start=""721"" data-end=""724"" />&bull; Secar a la sombra.</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""90"" /><col width=""93"" /><col width=""122"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">45 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">47 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">47 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">48 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
</tr>
</tbody>
</table>
<p><br />Ale de este modelo usa talle M.</p>
<p>TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</p>";;;;Simona;SI;;;;
musculosa-malbec-negro-u3uxt;;;Talle;M;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;0;SIMO12903;;;;;;;;;;;;;
musculosa-malbec-negro-u3uxt;;;Talle;L;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;0;SIMO12904;;;;;;;;;;;;;
musculosa-lencera-tordillo-arena-1rni8;"Musculosa Lencera Tordillo Arena";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, ADELANTO OTOÑO INVIERNO";Talle;S;;;;;35,500.00;30,175.00;0.10;2.00;20.00;20.00;13;SIMO12597;;SI;NO;"<div class=""pointer-events-none h-px w-px"" aria-hidden=""true"" data-edge=""true"">
<div class=""pointer-events-none h-px w-px"" aria-hidden=""true"" data-edge=""true"">
<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""request-688798fd-41b4-800c-b601-b36325891bbf-6"" data-testid=""conversation-turn-644"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""068ff2f2-8b47-4834-acce-49a817e9df5f"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<div class=""pointer-events-none h-px w-px"" aria-hidden=""true"" data-edge=""true"">
<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""request-688798fd-41b4-800c-b601-b36325891bbf-11"" data-testid=""conversation-turn-654"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""93e5247f-f5c9-49e6-91cc-d4f0df1b44b8"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<div class=""pointer-events-none h-px w-px"" aria-hidden=""true"" data-edge=""true"">
<p data-start=""0"" data-end=""66""><strong data-start=""0"" data-end=""66"">MUSCULOSA DE SEDA CON PUNTILLA &ndash; FEMENINA, SUAVE Y ELEGANTE ?</strong></p>
<p data-start=""68"" data-end=""285"">Sumale delicadeza y movimiento a tu guardarropa con esta musculosa de seda, pensada para ofrecer un look sofisticado sin perder frescura. Su dise&ntilde;o realza la figura y aporta ese toque rom&aacute;ntico que nunca pasa de moda.</p>
<p data-start=""287"" data-end=""770"">? <strong data-start=""289"" data-end=""310"">Material Premium:</strong> Confeccionada en seda liviana y suave, que aporta una ca&iacute;da fluida y un brillo sutil.<br data-start=""396"" data-end=""399"" />? <strong data-start=""401"" data-end=""426"">Detalles de Puntilla:</strong> Puntilla fina tanto en el escote como en el ruedo inferior, creando un acabado delicado y elegante.<br data-start=""526"" data-end=""529"" data-is-only-node="""" />? <strong data-start=""531"" data-end=""551"">Dise&ntilde;o Vers&aacute;til:</strong> Ideal para usar sola en d&iacute;as c&aacute;lidos o debajo de un blazer, cardigan o campera para un outfit m&aacute;s arreglado.<br data-start=""660"" data-end=""663"" />? <strong data-start=""665"" data-end=""682"">Calce C&oacute;modo:</strong> Su textura ligera acompa&ntilde;a el movimiento y se adapta con comodidad a cualquier ocasi&oacute;n.</p>
<p data-start=""772"" data-end=""901""><strong data-start=""772"" data-end=""785"">Cuidados:</strong><br data-start=""785"" data-end=""788"" />&bull; Lavar a mano con agua fr&iacute;a.<br data-start=""817"" data-end=""820"" />&bull; No retorcer.<br data-start=""834"" data-end=""837"" />&bull; Secar a la sombra.<br data-start=""857"" data-end=""860"" />&bull; Guardar colgada para mantener su forma.</p>
<p data-start=""903"" data-end=""1004"" data-is-last-node="""" data-is-only-node="""">Un b&aacute;sico sofisticado que combina con todo y eleva cualquier look con su estilo delicado y atemporal.<br /><br /></p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border-collapse: collapse; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""90"" /><col width=""93"" /><col width=""122"" /><col width=""105"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border: 1px solid #000000; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">MEDIDAS</td>
<td style=""border-width: 1px; border-style: solid; border-color: #000000 #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-width: 1px; border-style: solid; border-color: #000000 #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO sin punta</td>
<td style=""border-width: 1px; border-style: solid; border-color: #000000 #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">TALLE S</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">35 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">61 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">69 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">TALLE M</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">37 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">63 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">71 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">TALLE L</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">39 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">65 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">73 CM</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>La modelo de la foto usa talle M, Ale usa talle L.</p>
<p>TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</article>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</article>
</div>
</div>";;"Musculosa lencera de seda con puntilla elegante y suave";"Musculosa lencera de seda con puntilla, femenina y versátil. Sumá delicadeza y elegancia a tu look. ¡Perfecta para cualquier ocasión!";;SI;;;;
musculosa-lencera-tordillo-arena-1rni8;;;Talle;M;;;;;35,500.00;30,175.00;0.10;2.00;20.00;20.00;33;SIMO12598;;;;;;;;;;;;;
musculosa-lencera-tordillo-arena-1rni8;;;Talle;L;;;;;35,500.00;30,175.00;0.10;2.00;20.00;20.00;23;SIMO12599;;;;;;;;;;;;;
